node_id,head,u,v_x,v_y,v_mag,q,phi
16,8.352478874903735,63658.787579934025,3.314730356911694,-0.5652093765297498,3.362573267357765,1.5631940186722204e-13,31.85111544817576
17,8.460455467244472,53470.05570096769,3.3264620788758634,-0.9341193689035401,3.45513081627308,2.842170943040401e-14,28.624708553518737
18,8.555346267577054,54497.9468849309,2.985244264342242,-0.5354279234922431,3.0328808712251574,-3.5704772471945034e-13,32.096300103550746
19,9.07588864784032,62803.36671455659,2.6828305074965884,0.07938926072750094,2.684004878287903,2.3092638912203256e-14,32.32276063060179
20,9.708445217443522,66483.62635798403,2.7031693179432774,0.035741340849748025,2.7034055938603925,3.552713678800501e-14,31.213883435070272
21,10.040703109912167,80498.18459264548,2.618065236910497,0.029959807794332115,2.6182366537046056,-4.263256414560601e-14,34.017382010191945
22,10.269498275078492,92146.32502213924,2.568641363815603,0.014949357447749475,2.5686848656837182,-2.842170943040401e-14,36.48991104990386
23,10.533526207333608,103333.89209394269,2.5561485458392688,0.0062288060674122675,2.556156134984957,-7.105427357601002e-15,38.76552944111325
24,7.826575846345897,76778.70905265326,4.511491835020413,-0.16817168217403441,4.514625155219544,7.815970093361102e-14,38.76552944111319
25,7.8960735956592325,57367.414199167884,4.484801595787402,-0.3429106488785958,4.497892069257728,1.7053025658242404e-13,28.468818153696418
26,8.086982642086019,56955.03614550027,4.187852155458369,-0.4619933898643234,4.213258070455172,1.8474111129762605e-13,28.02229765655035
27,8.240860189011098,42784.120300213544,4.265398958554447,-0.8459304581637551,4.348474055997862,1.1368683772161603e-13,21.215466220530384
28,8.367569782476362,50520.00084451385,3.7323052451863936,-0.8595781225024267,3.830010051152694,4.121147867408581e-13,25.85653987177412
